actor,condition,program,changed,harm,conditional_harm,all24,all_program_questions,accuracy,accuracy_all_program_questions,touched_accuracy,other_address_error,preservation,nonaddressed_change,additional_accuracy,n_scenes,disagreement_vs_single,mean_abs_dlogp_vs_single,energy,cast_error,commands,shared_from
qwen,FREE_OVERWRITE_s0,overwrite,0.8697916666666666,0.08333333333333333,0.08866792929292928,0.1875,0.1875,0.890625,0.890625,0.9093749999999999,0.065625,0.9113320707070708,0.09375,,32,0.040364583333333336,0.29764739770600374,12125.896255493164,0.14384087570942938,3.0,[]
qwen,FREE_OVERWRITE_s0,AB,0.857421875,0.16536458333333331,0.18907941017316016,0.125,0.125,0.8411458333333333,0.8411458333333333,0.8625,0.11458333333333331,0.8109205898268399,0.09375,,32,0.2877604166666667,1.0612250513308066,14767.73159790039,0.14322460442781448,2.0,[]
qwen,FREE_OVERWRITE_s0,BA,0.857421875,0.16536458333333331,0.18907941017316016,0.125,0.125,0.8411458333333333,0.8411458333333333,0.8625,0.11458333333333331,0.8109205898268399,0.09375,,32,0.2877604166666667,1.0612250513308066,14767.73159790039,0.14322460442781448,2.0,"[""AB""]"
qwen,FREE_OVERWRITE_s0,ABC,0.9270833333333333,0.22591145833333331,0.26871964840714846,0.03125,0.03125,0.8294270833333334,0.8317307692307693,0.84375,0.20625,0.7312803515928517,0.109375,0.859375,32,0.3880208333333333,1.8310177632990168,21276.423767089844,0.14849861850962043,3.0,[]
qwen,FREE_OVERWRITE_s0,CBA,0.9270833333333333,0.22591145833333331,0.26871964840714846,0.03125,0.03125,0.8294270833333334,0.8317307692307693,0.84375,0.20625,0.7312803515928517,0.109375,0.859375,32,0.3880208333333333,1.8310177632990168,21276.423767089844,0.14849861850962043,3.0,"[""ABC""]"
qwen,FREE_OVERWRITE_s0,AB_cross,0.8072916666666666,0.17447916666666669,0.18540088383838382,0.09375,0.09375,0.8125,0.825721153846154,0.8375,0.171875,0.8145991161616162,0.140625,0.984375,32,0.12109375,0.8828450038717227,15766.407821655273,0.14857470151036978,2.0,[]
qwen,FREE_OVERWRITE_s1,single,0.8411458333333334,0.07291666666666666,0.07796717171717171,0.21875,0.21875,0.8802083333333333,0.8802083333333333,0.878125,0.075,0.9220328282828283,0.125,,32,0.0,0.0,12339.200256347656,0.15583183197304606,1.0,[]
qwen,FREE_OVERWRITE_s1,noop,,0.0234375,0.028270348958961574,0.1875,0.1875,0.9075520833333334,0.9075520833333334,0.90625,0.09151785714285714,0.9717296510410385,0.046875,,32,0.42578125,1.312567493146087,8239.899307250977,0.14804307860322297,1.0,[]
qwen,FREE_OVERWRITE_s1,repeat2,0.8359375,0.05989583333333333,0.06442550505050504,0.21875,0.21875,0.8828125,0.8828125,0.871875,0.0625,0.935574494949495,0.1171875,,32,0.028645833333333332,0.22446766200895898,13502.69140625,0.157723440323025,2.0,[]
qwen,FREE_OVERWRITE_s1,repeat4,0.7838541666666666,0.05208333333333333,0.05661300505050505,0.1875,0.1875,0.8619791666666666,0.8619791666666666,0.825,0.05,0.943386994949495,0.1171875,,32,0.059895833333333336,0.48513374902894757,18278.262908935547,0.16141472151502967,4.0,[]
qwen,FREE_OVERWRITE_s1,repeat8,0.71875,0.05729166666666666,0.062105429292929296,0.09375,0.09375,0.82421875,0.82421875,0.778125,0.0625,0.9378945707070707,0.140625,,32,0.10026041666666667,0.9599461619146007,23842.777618408203,0.1671735169366002,8.0,[]
qwen,FREE_OVERWRITE_s1,restore,,0.02864583333333333,0.035485959984073376,0.21875,0.21875,0.90234375,0.90234375,0.8968750000000001,0.09375,0.9645140400159267,0.0703125,,32,0.4205729166666667,1.2797913078622678,12915.2177734375,0.1549031799659133,2.0,[]
qwen,FREE_OVERWRITE_s1,restore_after4,,0.022135416666666664,0.028095086968200355,0.25,0.25,0.90234375,0.90234375,0.9,0.09598214285714285,0.9719049130317996,0.0703125,,32,0.4231770833333333,1.3069892940734285,15985.426544189453,0.1568722384981811,5.0,[]
qwen,FREE_OVERWRITE_s1,overwrite,0.8229166666666667,0.12760416666666666,0.1365372474747475,0.1875,0.1875,0.84375,0.84375,0.853125,0.13437500000000002,0.8634627525252525,0.2109375,,32,0.052083333333333336,0.32303402438293033,22553.612991333008,0.17108672531321645,3.0,[]
qwen,FREE_OVERWRITE_s1,AB,0.9029947916666667,0.11979166666666666,0.13976934523809526,0.25,0.25,0.8854166666666667,0.8854166666666667,0.9,0.10937499999999999,0.8602306547619047,0.140625,,32,0.2916666666666667,0.7952139545174349,20467.38934326172,0.15935490606352687,2.0,[]
qwen,FREE_OVERWRITE_s1,BA,0.9029947916666667,0.11979166666666666,0.13976934523809526,0.25,0.25,0.8854166666666667,0.8854166666666667,0.9,0.10937499999999999,0.8602306547619047,0.140625,,32,0.2916666666666667,0.7952139545174349,20467.38934326172,0.15935490606352687,2.0,"[""AB""]"
qwen,FREE_OVERWRITE_s1,ABC,0.955078125,0.17122395833333331,0.20404430638805637,0.125,0.125,0.8658854166666667,0.872596153846154,0.890625,0.22083333333333333,0.7959556936119436,0.171875,0.953125,32,0.3919270833333333,1.3487358872927482,29476.346923828125,0.1616538893431425,3.0,[]
qwen,FREE_OVERWRITE_s1,CBA,0.955078125,0.17122395833333331,0.20404430638805637,0.125,0.125,0.8658854166666667,0.872596153846154,0.890625,0.22083333333333333,0.7959556936119436,0.171875,0.953125,32,0.3919270833333333,1.3487358872927482,29476.346923828125,0.1616538893431425,3.0,"[""ABC""]"
qwen,FREE_OVERWRITE_s1,AB_cross,0.7786458333333334,0.16927083333333331,0.17787247474747475,0.09375,0.0625,0.8020833333333334,0.8076923076923077,0.796875,0.16562500000000002,0.8221275252525252,0.171875,0.875,32,0.125,0.969400447075921,21341.34878540039,0.1595409382134676,2.0,[]
qwen,AFFINE_CLAUSE_s0,single,0.8046875,0.026041666666666664,0.027509469696969695,0.15625,0.15625,0.8802083333333333,0.8802083333333333,0.8625,0.037500000000000006,0.9724905303030302,0.0546875,,32,0.0,0.0,7176.106414794922,0.0,1.0,[]
qwen,AFFINE_CLAUSE_s0,noop,,0.03515625,0.043450206537958086,0.21875,0.21875,0.90234375,0.90234375,0.934375,0.12053571428571427,0.9565497934620419,0.09375,,32,0.38671875,1.4275593416176424,5913.850570678711,0.0,1.0,[]
qwen,AFFINE_CLAUSE_s0,repeat2,0.8645833333333333,0.11197916666666666,0.11994949494949494,0.15625,0.15625,0.87109375,0.87109375,0.8875,0.12187500000000001,0.880050505050505,0.1875,,32,0.11848958333333333,0.8551648106332609,28341.86376953125,0.0,2.0,[]
qwen,AFFINE_CLAUSE_s0,repeat4,0.7604166666666667,0.22135416666666669,0.23563762626262624,0.03125,0.03125,0.7630208333333334,0.7630208333333334,0.825,0.24375000000000002,0.7643623737373737,0.359375,,32,0.24739583333333334,1.8868646747119744,109543.21459960938,0.0,4.0,[]
qwen,AFFINE_CLAUSE_s0,repeat8,0.7005208333333333,0.24218750000000003,0.2575126262626263,0.0,0.0,0.72265625,0.72265625,0.778125,0.265625,0.7424873737373737,0.3359375,,32,0.2747395833333333,2.433874405307563,378509.6416015625,0.0,8.0,[]
qwen,AFFINE_CLAUSE_s0,restore,,0.15104166666666669,0.1870437975654862,0.125,0.125,0.734375,0.734375,0.609375,0.1763392857142857,0.8129562024345138,0.078125,,32,0.20833333333333334,3.394045238908426,12700.617156982422,0.0,2.0,[]
qwen,AFFINE_CLAUSE_s0,restore_after4,,0.3841145833333333,0.4367294292747437,0.0,0.0,0.49348958333333337,0.49348958333333337,0.290625,0.3616071428571429,0.5632705707252563,0.34375,,32,0.2513020833333333,5.468660516122166,113378.73803710938,0.0,5.0,[]
qwen,AFFINE_CLAUSE_s0,overwrite,0.8307291666666666,0.09895833333333333,0.1051925505050505,0.125,0.125,0.859375,0.859375,0.85,0.1125,0.8948074494949494,0.1796875,,32,0.14322916666666666,1.0317606211202186,33332.359436035156,0.0,3.0,[]
qwen,AFFINE_CLAUSE_s0,AB,0.8626302083333333,0.08984375,0.10687229437229437,0.21875,0.21875,0.8645833333333334,0.8645833333333334,0.85,0.07291666666666666,0.8931277056277056,0.0390625,,32,0.3098958333333333,0.9179293367450287,13045.890686035156,0.0,2.0,[]
qwen,AFFINE_CLAUSE_s0,BA,0.8626302083333333,0.08984375,0.10687229437229437,0.21875,0.21875,0.8645833333333334,0.8645833333333334,0.85,0.07291666666666666,0.8931277056277056,0.0390625,,32,0.3098958333333333,0.9179293367450287,13045.890686035156,0.0,2.0,"[""AB""]"
qwen,AFFINE_CLAUSE_s0,ABC,0.9244791666666667,0.16015625,0.1939798049173049,0.03125,0.03125,0.8528645833333334,0.8629807692307693,0.865625,0.18333333333333335,0.8060201950826951,0.0859375,0.984375,32,0.4127604166666667,1.4725678517755292,19289.117462158203,0.0,3.0,[]
qwen,AFFINE_CLAUSE_s0,CBA,0.9244791666666667,0.16015625,0.1939798049173049,0.03125,0.03125,0.8528645833333334,0.8629807692307693,0.865625,0.18333333333333335,0.8060201950826951,0.0859375,0.984375,32,0.4127604166666667,1.4725678517755292,19289.117462158203,0.0,3.0,"[""ABC""]"
qwen,AFFINE_CLAUSE_s0,AB_cross,0.7369791666666666,0.10416666666666666,0.10767045454545454,0.03125,0.03125,0.8111979166666667,0.8173076923076923,0.790625,0.11249999999999999,0.8923295454545455,0.0859375,0.890625,32,0.12369791666666667,1.0502370538558803,13320.516510009766,0.0,2.0,[]
qwen,CANONICAL_AFFINE_s0,single,0.8046875,0.026041666666666664,0.027509469696969695,0.15625,0.15625,0.8802083333333333,0.8802083333333333,0.8625,0.037500000000000006,0.9724905303030302,0.0546875,,32,0.0,0.0,7176.106414794922,0.0,1.0,[]
qwen,CANONICAL_AFFINE_s0,noop,,0.03515625,0.043450206537958086,0.21875,0.21875,0.90234375,0.90234375,0.934375,0.12053571428571427,0.9565497934620419,0.09375,,32,0.38671875,1.4275593416176424,5913.850570678711,0.0,1.0,[]
qwen,CANONICAL_AFFINE_s0,repeat2,0.8046875,0.026041666666666664,0.027509469696969695,0.15625,0.15625,0.8802083333333333,0.8802083333333333,0.8625,0.037500000000000006,0.9724905303030302,0.0546875,,32,0.0,0.0,7176.106414794922,0.0,1.0,"[""single""]"
qwen,CANONICAL_AFFINE_s0,repeat4,0.8046875,0.026041666666666664,0.027509469696969695,0.15625,0.15625,0.8802083333333333,0.8802083333333333,0.8625,0.037500000000000006,0.9724905303030302,0.0546875,,32,0.0,0.0,7176.106414794922,0.0,1.0,"[""single""]"
qwen,CANONICAL_AFFINE_s0,repeat8,0.8046875,0.026041666666666664,0.027509469696969695,0.15625,0.15625,0.8802083333333333,0.8802083333333333,0.8625,0.037500000000000006,0.9724905303030302,0.0546875,,32,0.0,0.0,7176.106414794922,0.0,1.0,"[""single""]"
qwen,CANONICAL_AFFINE_s0,restore,,0.03515625,0.043450206537958086,0.21875,0.21875,0.90234375,0.90234375,0.934375,0.12053571428571427,0.9565497934620419,0.09375,,32,0.38671875,1.4275593416176424,5913.850570678711,0.0,1.0,"[""noop""]"
qwen,CANONICAL_AFFINE_s0,restore_after4,,0.03515625,0.043450206537958086,0.21875,0.21875,0.90234375,0.90234375,0.934375,0.12053571428571427,0.9565497934620419,0.09375,,32,0.38671875,1.4275593416176424,5913.850570678711,0.0,1.0,"[""noop""]"
qwen,CANONICAL_AFFINE_s0,overwrite,0.8046875,0.026041666666666664,0.027509469696969695,0.15625,0.15625,0.8802083333333333,0.8802083333333333,0.8625,0.037500000000000006,0.9724905303030302,0.0546875,,32,0.0,0.0,7176.106414794922,0.0,1.0,"[""single""]"
qwen,CANONICAL_AFFINE_s0,AB,0.8626302083333333,0.08984375,0.10687229437229437,0.21875,0.21875,0.8645833333333334,0.8645833333333334,0.85,0.07291666666666666,0.8931277056277056,0.0390625,,32,0.3098958333333333,0.9179293367450287,13045.890686035156,0.0,2.0,[]
qwen,CANONICAL_AFFINE_s0,BA,0.8626302083333333,0.08984375,0.10687229437229437,0.21875,0.21875,0.8645833333333334,0.8645833333333334,0.85,0.07291666666666666,0.8931277056277056,0.0390625,,32,0.3098958333333333,0.9179293367450287,13045.890686035156,0.0,2.0,"[""AB""]"
qwen,CANONICAL_AFFINE_s0,ABC,0.9244791666666667,0.16015625,0.1939798049173049,0.03125,0.03125,0.8528645833333334,0.8629807692307693,0.865625,0.18333333333333335,0.8060201950826951,0.0859375,0.984375,32,0.4127604166666667,1.4725678517755292,19289.117462158203,0.0,3.0,[]
qwen,CANONICAL_AFFINE_s0,CBA,0.9244791666666667,0.16015625,0.1939798049173049,0.03125,0.03125,0.8528645833333334,0.8629807692307693,0.865625,0.18333333333333335,0.8060201950826951,0.0859375,0.984375,32,0.4127604166666667,1.4725678517755292,19289.117462158203,0.0,3.0,"[""ABC""]"
qwen,CANONICAL_AFFINE_s0,AB_cross,0.7369791666666666,0.10416666666666666,0.10767045454545454,0.03125,0.03125,0.8111979166666667,0.8173076923076923,0.790625,0.11249999999999999,0.8923295454545455,0.0859375,0.890625,32,0.12369791666666667,1.0502370538558803,13320.516510009766,0.0,2.0,[]
qwen,AFFINE_CLAUSE_s1,single,0.7890625,0.020833333333333332,0.021780303030303032,0.15625,0.15625,0.8736979166666667,0.8736979166666667,0.840625,0.034375,0.978219696969697,0.046875,,32,0.0,0.0,6862.306182861328,0.0,1.0,[]
qwen,AFFINE_CLAUSE_s1,noop,,0.03255208333333333,0.04001714471673837,0.21875,0.21875,0.89453125,0.89453125,0.90625,0.11383928571428571,0.9599828552832617,0.0625,,32,0.359375,1.4015723103370679,5058.35489654541,0.0,1.0,[]
qwen,AFFINE_CLAUSE_s1,repeat2,0.7473958333333333,0.078125,0.08371212121212121,0.125,0.125,0.8268229166666667,0.8268229166666667,0.7875,0.09062500000000001,0.9162878787878788,0.1171875,,32,0.1015625,0.7850299272491962,27185.438537597656,0.0,2.0,[]
qwen,AFFINE_CLAUSE_s1,repeat4,0.6875,0.1953125,0.2068655303030303,0.0625,0.0625,0.7408854166666666,0.7408854166666666,0.7437499999999999,0.21250000000000002,0.7931344696969698,0.296875,,32,0.21875,1.9136587440679529,104976.94140625,0.0,4.0,[]
qwen,AFFINE_CLAUSE_s1,repeat8,0.671875,0.19010416666666666,0.20189393939393938,0.0625,0.0625,0.7369791666666666,0.7369791666666666,0.7281249999999999,0.203125,0.7981060606060606,0.2890625,,32,0.22265625,2.0216564245479574,357713.1083984375,0.0,8.0,[]
qwen,AFFINE_CLAUSE_s1,restore,,0.18359375,0.22197000342722556,0.03125,0.03125,0.7057291666666667,0.7057291666666667,0.59375,0.21428571428571425,0.7780299965727744,0.140625,,32,0.17578125,3.609393428851258,12129.769897460938,0.0,2.0,[]
qwen,AFFINE_CLAUSE_s1,restore_after4,,0.3411458333333333,0.3856838206188619,0.0,0.0,0.54296875,0.54296875,0.36250000000000004,0.328125,0.614316179381138,0.2734375,,32,0.21614583333333334,5.48664198249471,110637.375,0.0,5.0,[]
qwen,AFFINE_CLAUSE_s1,overwrite,0.7708333333333333,0.08854166666666666,0.09545454545454546,0.03125,0.03125,0.8359375,0.8359375,0.809375,0.09687499999999999,0.9045454545454545,0.125,,32,0.10807291666666667,0.8438412438775845,32604.24774169922,0.0,3.0,[]
qwen,AFFINE_CLAUSE_s1,AB,0.8658854166666666,0.09895833333333333,0.11741071428571428,0.1875,0.1875,0.8658854166666666,0.8658854166666666,0.8875000000000001,0.09375,0.8825892857142856,0.078125,,32,0.3229166666666667,1.0564729029222095,13273.739471435547,0.0,2.0,[]
qwen,AFFINE_CLAUSE_s1,BA,0.8658854166666666,0.09895833333333333,0.11741071428571428,0.1875,0.1875,0.8658854166666666,0.8658854166666666,0.8875000000000001,0.09375,0.8825892857142856,0.078125,,32,0.3229166666666667,1.0564729029222095,13273.739471435547,0.0,2.0,"[""AB""]"
qwen,AFFINE_CLAUSE_s1,ABC,0.9244791666666666,0.171875,0.20421731046731045,0.0,0.0,0.8502604166666667,0.8605769230769231,0.8843749999999999,0.221875,0.7957826895326896,0.140625,0.984375,32,0.4401041666666667,1.6914208229125098,19775.76806640625,0.0,3.0,[]
qwen,AFFINE_CLAUSE_s1,CBA,0.9244791666666666,0.171875,0.20421731046731045,0.0,0.0,0.8502604166666667,0.8605769230769231,0.8843749999999999,0.221875,0.7957826895326896,0.140625,0.984375,32,0.4401041666666667,1.6914208229125098,19775.76806640625,0.0,3.0,"[""ABC""]"
qwen,AFFINE_CLAUSE_s1,AB_cross,0.7291666666666667,0.0859375,0.09048295454545455,0.03125,0.03125,0.81640625,0.8245192307692307,0.76875,0.09062500000000001,0.9095170454545455,0.0625,0.921875,32,0.10416666666666667,1.0480181003332982,13275.883026123047,0.0,2.0,[]
qwen,CANONICAL_AFFINE_s1,single,0.7890625,0.020833333333333332,0.021780303030303032,0.15625,0.15625,0.8736979166666667,0.8736979166666667,0.840625,0.034375,0.978219696969697,0.046875,,32,0.0,0.0,6862.306182861328,0.0,1.0,[]
qwen,CANONICAL_AFFINE_s1,noop,,0.03255208333333333,0.04001714471673837,0.21875,0.21875,0.89453125,0.89453125,0.90625,0.11383928571428571,0.9599828552832617,0.0625,,32,0.359375,1.4015723103370679,5058.35489654541,0.0,1.0,[]
qwen,CANONICAL_AFFINE_s1,repeat2,0.7890625,0.020833333333333332,0.021780303030303032,0.15625,0.15625,0.8736979166666667,0.8736979166666667,0.840625,0.034375,0.978219696969697,0.046875,,32,0.0,0.0,6862.306182861328,0.0,1.0,"[""single""]"
qwen,CANONICAL_AFFINE_s1,repeat4,0.7890625,0.020833333333333332,0.021780303030303032,0.15625,0.15625,0.8736979166666667,0.8736979166666667,0.840625,0.034375,0.978219696969697,0.046875,,32,0.0,0.0,6862.306182861328,0.0,1.0,"[""single""]"
qwen,CANONICAL_AFFINE_s1,repeat8,0.7890625,0.020833333333333332,0.021780303030303032,0.15625,0.15625,0.8736979166666667,0.8736979166666667,0.840625,0.034375,0.978219696969697,0.046875,,32,0.0,0.0,6862.306182861328,0.0,1.0,"[""single""]"
qwen,CANONICAL_AFFINE_s1,restore,,0.03255208333333333,0.04001714471673837,0.21875,0.21875,0.89453125,0.89453125,0.90625,0.11383928571428571,0.9599828552832617,0.0625,,32,0.359375,1.4015723103370679,5058.35489654541,0.0,1.0,"[""noop""]"
qwen,CANONICAL_AFFINE_s1,restore_after4,,0.03255208333333333,0.04001714471673837,0.21875,0.21875,0.89453125,0.89453125,0.90625,0.11383928571428571,0.9599828552832617,0.0625,,32,0.359375,1.4015723103370679,5058.35489654541,0.0,1.0,"[""noop""]"
qwen,CANONICAL_AFFINE_s1,overwrite,0.7890625,0.020833333333333332,0.021780303030303032,0.15625,0.15625,0.8736979166666667,0.8736979166666667,0.840625,0.034375,0.978219696969697,0.046875,,32,0.0,0.0,6862.306182861328,0.0,1.0,"[""single""]"
qwen,CANONICAL_AFFINE_s1,AB,0.8658854166666666,0.09895833333333333,0.11741071428571428,0.1875,0.1875,0.8658854166666666,0.8658854166666666,0.8875000000000001,0.09375,0.8825892857142856,0.078125,,32,0.3229166666666667,1.0564729029222095,13273.739471435547,0.0,2.0,[]
qwen,CANONICAL_AFFINE_s1,BA,0.8658854166666666,0.09895833333333333,0.11741071428571428,0.1875,0.1875,0.8658854166666666,0.8658854166666666,0.8875000000000001,0.09375,0.8825892857142856,0.078125,,32,0.3229166666666667,1.0564729029222095,13273.739471435547,0.0,2.0,"[""AB""]"
qwen,CANONICAL_AFFINE_s1,ABC,0.9244791666666666,0.171875,0.20421731046731045,0.0,0.0,0.8502604166666667,0.8605769230769231,0.8843749999999999,0.221875,0.7957826895326896,0.140625,0.984375,32,0.4401041666666667,1.6914208229125098,19775.76806640625,0.0,3.0,[]
qwen,CANONICAL_AFFINE_s1,CBA,0.9244791666666666,0.171875,0.20421731046731045,0.0,0.0,0.8502604166666667,0.8605769230769231,0.8843749999999999,0.221875,0.7957826895326896,0.140625,0.984375,32,0.4401041666666667,1.6914208229125098,19775.76806640625,0.0,3.0,"[""ABC""]"
qwen,CANONICAL_AFFINE_s1,AB_cross,0.7291666666666667,0.0859375,0.09048295454545455,0.03125,0.03125,0.81640625,0.8245192307692307,0.76875,0.09062500000000001,0.9095170454545455,0.0625,0.921875,32,0.10416666666666667,1.0480181003332982,13275.883026123047,0.0,2.0,[]
