actor,arm,lr,seed,epoch,strength,cal_changed,cal_harm,cal_all24,cal_dir0,cal_dir1,cal_feasible,frontier,fit_changed,fit_harm,fit_loss,train_loss,reg_train,realized_norm,frobenius,visits,steps,train_seconds,eval_seconds,not_extended
qwen,AFFINE_CLAUSE,0.0003,0,2,0.5,0.6145833333333334,0.01273148148148148,0.14583333333333334,0.3958333333333333,0.8333333333333334,False,"[0, 0.5891203703703705]",0.9444444444444445,0.016203703703703703,0.16310504127775396,0.1424380811238112,,12.408313521445859,38.93948072738933,2880,720,78.77809776600043,43.584880644000805,False
qwen,AFFINE_CLAUSE,0.0003,0,2,0.75,0.8194444444444445,0.03587962962962962,0.3125,0.736111111111111,0.9027777777777777,False,"[0, 0.7476851851851853]",0.9444444444444445,0.016203703703703703,0.16310504127775396,0.1424380811238112,,18.61139506844015,58.405782909754784,2880,720,78.77809776600043,58.13472005299991,False
qwen,AFFINE_CLAUSE,0.0003,0,2,1.0,0.875,0.0462962962962963,0.4166666666666667,0.8333333333333334,0.9166666666666666,True,"[1, 0.875]",0.9444444444444445,0.016203703703703703,0.16310504127775396,0.1424380811238112,,24.81557976658658,77.8757303363881,2880,720,78.77809776600043,72.68702845100051,False
qwen,AFFINE_CLAUSE,0.0003,0,2,1.25,0.8680555555555555,0.10995370370370368,0.3541666666666667,0.8194444444444443,0.9166666666666666,False,"[0, 0.6481481481481481]",0.9444444444444445,0.016203703703703703,0.16310504127775396,0.1424380811238112,,31.01954591624253,97.34494924902728,2880,720,78.77809776600043,87.2363949669998,False
qwen,AFFINE_CLAUSE,0.0003,0,3,0.5,0.6111111111111112,0.016203703703703703,0.14583333333333334,0.38888888888888884,0.8333333333333334,False,"[0, 0.5787037037037037]",0.982638888888889,0.003472222222222222,0.04585207103829373,0.061501628952832524,,12.417895393121285,39.01671716213035,1440,360,79.73810948499886,43.59789593499954,False
qwen,AFFINE_CLAUSE,0.0003,0,3,0.75,0.8090277777777777,0.023148148148148143,0.3958333333333333,0.7083333333333334,0.9097222222222222,False,"[0, 0.7627314814814814]",0.982638888888889,0.003472222222222222,0.04585207103829373,0.061501628952832524,,18.626916908814813,58.5253851152714,1440,360,79.73810948499886,58.29632918399875,False
qwen,AFFINE_CLAUSE,0.0003,0,3,1.0,0.8819444444444443,0.041666666666666664,0.4791666666666667,0.8402777777777777,0.923611111111111,True,"[1, 0.8819444444444443]",0.982638888888889,0.003472222222222222,0.04585207103829373,0.061501628952832524,,24.83543599415504,78.03242512622955,1440,360,79.73810948499886,72.8446955340005,False
qwen,AFFINE_CLAUSE,0.0003,0,3,1.25,0.875,0.0775462962962963,0.3958333333333333,0.8194444444444443,0.9305555555555557,False,"[0, 0.7199074074074074]",0.982638888888889,0.003472222222222222,0.04585207103829373,0.061501628952832524,,31.04431747775061,97.54062326039409,1440,360,79.73810948499886,87.39751598099974,False
qwen,AFFINE_CLAUSE,0.0003,1,1,0.5,0.6041666666666666,0.026620370370370367,0.125,0.4166666666666667,0.7916666666666666,False,"[0, 0.5509259259259259]",0.8871527777777778,0.06886574074074074,0.6217080010401698,0.7518195219741666,,12.044498686900766,37.824891308658685,1440,360,79.94704307600114,43.60519983700215,False
qwen,AFFINE_CLAUSE,0.0003,1,1,0.75,0.7673611111111112,0.05671296296296296,0.1875,0.6805555555555557,0.8541666666666666,False,"[0, 0.6539351851851852]",0.8871527777777778,0.06886574074074074,0.6217080010401698,0.7518195219741666,,18.06657818097661,56.73642072783618,1440,360,79.94704307600114,58.15503669900136,False
qwen,AFFINE_CLAUSE,0.0003,1,1,1.0,0.84375,0.0775462962962963,0.2708333333333333,0.798611111111111,0.8888888888888888,False,"[0, 0.6886574074074074]",0.8871527777777778,0.06886574074074074,0.6217080010401698,0.7518195219741666,,24.0880791424008,75.64627518458084,1440,360,79.94704307600114,72.710290979001,False
qwen,AFFINE_CLAUSE,0.0003,1,1,1.25,0.8090277777777777,0.10763888888888888,0.1875,0.75,0.8680555555555555,False,"[0, 0.5937499999999999]",0.8871527777777778,0.06886574074074074,0.6217080010401698,0.7518195219741666,,30.110275377158167,94.55869702218841,1440,360,79.94704307600114,87.25142406700252,False
qwen,AFFINE_CLAUSE,0.0003,1,2,0.5,0.5972222222222222,0.015046296296296295,0.16666666666666666,0.3958333333333333,0.7986111111111112,False,"[0, 0.5671296296296297]",0.9548611111111112,0.004050925925925926,0.1212949269710065,0.12816179452735904,,12.64370445514701,39.49221424789722,2880,720,78.93569682100133,43.61335290400166,False
qwen,AFFINE_CLAUSE,0.0003,1,2,0.75,0.8125,0.03356481481481481,0.2708333333333333,0.7291666666666666,0.8958333333333334,False,"[0, 0.7453703703703703]",0.9548611111111112,0.004050925925925926,0.1212949269710065,0.12816179452735904,,18.964975767129257,59.236510021254496,2880,720,78.93569682100133,58.161336970002594,False
qwen,AFFINE_CLAUSE,0.0003,1,2,1.0,0.8819444444444445,0.04629629629629629,0.4166666666666667,0.8402777777777777,0.9236111111111112,True,"[1, 0.8819444444444445]",0.9548611111111112,0.004050925925925926,0.1212949269710065,0.12816179452735904,,25.287440919048844,78.98475775547188,2880,720,78.93569682100133,72.70878538800025,False
qwen,AFFINE_CLAUSE,0.0003,1,2,1.25,0.8923611111111112,0.048611111111111105,0.3958333333333333,0.8611111111111112,0.923611111111111,True,"[1, 0.8923611111111112]",0.9548611111111112,0.004050925925925926,0.1212949269710065,0.12816179452735904,,31.608275514374423,98.72776106170218,2880,720,78.93569682100133,87.24870611000006,False
qwen,AFFINE_CLAUSE,0.0003,1,3,0.5,0.6041666666666666,0.018518518518518517,0.14583333333333334,0.3819444444444444,0.826388888888889,False,"[0, 0.5671296296296295]",0.9722222222222223,0.003472222222222222,0.08123384145647897,0.05266941556225387,,12.800144020878971,39.95171731506499,4320,1080,79.8989289830024,43.72384217099898,False
qwen,AFFINE_CLAUSE,0.0003,1,3,0.75,0.826388888888889,0.021990740740740738,0.375,0.7430555555555557,0.9097222222222222,False,"[0, 0.7824074074074074]",0.9722222222222223,0.003472222222222222,0.08123384145647897,0.05266941556225387,,19.200682603803816,59.92931932790177,4320,1080,79.8989289830024,58.252708256000915,False
qwen,AFFINE_CLAUSE,0.0003,1,3,1.0,0.875,0.030092592592592587,0.4583333333333333,0.8333333333333334,0.9166666666666666,True,"[1, 0.875]",0.9722222222222223,0.003472222222222222,0.08123384145647897,0.05266941556225387,,25.6015086708544,79.907735173509,4320,1080,79.8989289830024,72.78263937600059,False
qwen,AFFINE_CLAUSE,0.0003,1,3,1.25,0.8819444444444443,0.0625,0.4166666666666667,0.8194444444444443,0.9444444444444443,False,"[0, 0.7569444444444443]",0.9722222222222223,0.003472222222222222,0.08123384145647897,0.05266941556225387,,32.00123047065056,99.88257039800507,4320,1080,79.8989289830024,87.31360713400136,False
qwen,AFFINE_CLAUSE,0.001,0,1,0.5,0.5798611111111112,0.011574074074074075,0.1875,0.3194444444444444,0.8402777777777778,False,"[0, 0.556712962962963]",0.8506944444444443,0.009259259259259259,0.3914113568519566,0.3936618582901588,,13.412879482282863,41.410788752666534,1440,360,78.9497173589989,43.63692666799761,True
qwen,AFFINE_CLAUSE,0.001,0,1,0.75,0.7465277777777777,0.020833333333333332,0.22916666666666666,0.5833333333333334,0.9097222222222222,False,"[0, 0.704861111111111]",0.8506944444444443,0.009259259259259259,0.3914113568519566,0.3936618582901588,,20.119214491912054,62.115877967691276,1440,360,78.9497173589989,58.20389811299901,True
qwen,AFFINE_CLAUSE,0.001,0,1,1.0,0.8090277777777777,0.03587962962962963,0.25,0.7013888888888888,0.9166666666666666,False,"[0, 0.7372685185185184]",0.8506944444444443,0.009259259259259259,0.3914113568519566,0.3936618582901588,,26.825527069831658,82.82092421019404,1440,360,78.9497173589989,72.76571864399739,True
qwen,AFFINE_CLAUSE,0.001,0,1,1.25,0.7847222222222223,0.05092592592592592,0.25,0.673611111111111,0.8958333333333334,False,"[0, 0.6828703703703705]",0.8506944444444443,0.009259259259259259,0.3914113568519566,0.3936618582901588,,33.53201379131168,103.52639422599421,1440,360,78.9497173589989,87.30752239499998,True
qwen,AFFINE_CLAUSE,0.001,0,2,0.5,0.5902777777777778,0.009259259259259259,0.16666666666666666,0.34722222222222227,0.8333333333333334,False,"[0, 0.5717592592592593]",0.9774305555555555,0.0318287037037037,0.1257814951363243,0.0878737651315859,,14.037378435881537,42.973316340610715,2880,720,78.18305721100114,43.614234936001594,True
qwen,AFFINE_CLAUSE,0.001,0,2,0.75,0.8368055555555557,0.04976851851851851,0.375,0.7708333333333334,0.9027777777777777,False,"[0, 0.7372685185185187]",0.9774305555555555,0.0318287037037037,0.1257814951363243,0.0878737651315859,,21.05591996793645,64.4595173288007,2880,720,78.18305721100114,58.15902027800257,True
qwen,AFFINE_CLAUSE,0.001,0,2,1.0,0.892361111111111,0.11111111111111112,0.375,0.8472222222222222,0.9375,False,"[0, 0.6701388888888888]",0.9774305555555555,0.0318287037037037,0.1257814951363243,0.0878737651315859,,28.074163161987087,85.94482041075906,2880,720,78.18305721100114,72.72347517600065,True
qwen,AFFINE_CLAUSE,0.001,0,2,1.25,0.8958333333333334,0.12962962962962962,0.3333333333333333,0.8333333333333334,0.9583333333333334,False,"[0, 0.6365740740740742]",0.9774305555555555,0.0318287037037037,0.1257814951363243,0.0878737651315859,,35.09265639349235,107.43088124284913,2880,720,78.18305721100114,87.26351959900057,True
